DistanceFromTarget,ElevationDifference,GunTiltX,GunTiltY,XDifference,YDifference,Zdifference,HitOrMiss
24.59978,1.475368,77.02554,154.5252,-22.59897,1.475368, 9.60516 ,0
20.3356,1.524175,68.27049,56.06011,9.332101,1.524175, 18.00348 ,0
49.82425,1.456386,82.8288,143.3218,-41.55179,1.456386, 27.45512 ,0
35.27048,1.450592,86.01482,92.70786,-3.817886,1.450592, 35.03322 ,0
25.45768,1.470332,78.28466,71.22127,9.141928,1.470332, 23.71406 ,1
58.8741,1.471778,77.90974,124.2292,-31.81496,1.471778, 49.51568 ,0
23.96995,1.524028,68.2916,23.38526,23.61965,1.524028, 3.787895 ,0
55.58827,1.47761,76.50229,41.78325,42.39865,1.47761, 35.91972 ,1
35.75032,1.48942,74.02096,20.86258,34.62565,1.48942, 8.771038 ,0
20.17193,1.490551,73.80281,156.2302,-19.4945,1.490551, 4.964828 ,0
45.58904,1.463704,80.18082,156.3611,-42.28017,1.463704, 16.98839 ,0
20.3317,1.467761,78.98194,66.35462,7.466699,1.467761, 18.85397 ,1
10.27376,1.585647,60.64486,82.33024,-2.369539,1.585647, 9.87022 ,0
30.21917,1.453291,84.30525,8.780087,30.00205,1.453291, 3.311119 ,0
14.24003,1.449321,87.15598,81.43076,-1.673805,1.449321, 14.06685 ,0
48.6392,1.459898,81.45578,41.15174,37.06598,1.459898, 31.46035 ,0
6.714573,1.475393,77.01956,16.28555,6.35025,1.475393, 1.607182 ,1
23.08568,1.537611,66.40638,30.86016,21.34257,1.537611, 8.664818 ,0
43.47313,1.473098,77.57751,167.5764,-43.44801,1.473098, 0.1190376 ,0
44.12778,1.464982,79.78821,37.07339,37.09708,1.464982, 23.85207 ,0
25.47223,1.448611,91.93498,1.937853,25.43096,1.448611, 0.0510025 ,0
18.60147,1.619166,57.17506,77.89961,1.062043,1.619166, 18.50041 ,0
46.17416,1.480328,75.89334,78.80075,5.533368,1.480328, 45.8175 ,0
17.36066,1.488509,74.19863,24.01251,16.72357,1.488509, 4.41576 ,0
49.33016,1.461295,80.96711,162.3189,-47.29012,1.461295, 13.96331 ,0
35.33843,1.45647,82.79283,8.971129,35.18946,1.45647, 2.895741 ,0
53.07962,1.475466,77.00223,131.7248,-37.61819,1.475466, 37.41846 ,0
32.34678,1.461854,80.77879,24.7607,29.60999,1.461854, 12.93929 ,1
34.56507,1.464314,79.99151,141.4144,-27.28919,1.464314, 21.16364 ,1
37.08984,1.456962,82.58636,111.3138,-16.39327,1.456962, 33.23845 ,0
38.76521,1.489315,74.0413,158.883,-37.75707,1.489315, 8.656071 ,0
14.22933,1.579508,61.32136,49.70788,10.53983,1.579508, 9.428196 ,0
35.87254,1.458647,81.91788,132.047,-21.89418,1.458647, 28.3788 ,0
11.53394,1.59342,59.80824,104.9713,-0.7132626,1.59342, 11.40106 ,0
47.37596,1.459148,81.73001,25.13202,42.68596,1.459148, 20.50027 ,0
28.31948,1.509889,70.43598,118.6633,-16.45621,1.509889, 22.99797 ,0
52.21218,1.471276,78.0386,20.27427,50.12122,1.471276, 14.55368 ,0
45.89072,1.474093,77.33266,119.0194,-22.82289,1.474093, 39.78568 ,1
19.50444,1.613124,57.77562,71.34854,10.46868,1.613124, 16.37766 ,0
49.73496,1.462645,80.51864,11.45342,49.42927,1.462645, 5.307964 ,0
19.60403,1.595249,59.61441,30.96258,19.43688,1.595249, 1.995255 ,0
46.14695,1.480939,75.76003,144.7941,-39.44223,1.480939, 23.90938 ,0
13.93352,1.865703,37.61496,126.3345,-13.59223,1.865703, 2.431736 ,0
43.3798,1.461602,80.86301,25.70078,40.10391,1.461602, 16.47263 ,0
38.79599,1.494355,73.08905,71.46881,9.374116,1.494355, 37.61678 ,0
19.94115,1.455734,83.1132,127.3367,-12.80419,1.455734, 15.21785 ,1
19.77703,1.518291,69.1363,21.23914,19.66657,1.518291, 1.432346 ,0
3.046221,1.474444,77.24727,50.25166,0.899022,1.474444, 2.50943 ,1
27.80972,1.507004,70.90183,109.8827,-12.9984,1.507004, 24.53876 ,0
46.6724,1.464484,79.93938,62.15924,22.1992,1.464484, 41.02881 ,0
52.36151,1.474419,77.25346,68.27914,18.21167,1.474419, 49.07024 ,0
11.98864,1.449653,86.81774,60.7366,5.202157,1.449653, 10.70344 ,0
16.10947,1.677643,51.79297,141.3446,-15.9121,1.677643, 1.872292 ,0
11.78808,1.668928,52.55244,137.789,-10.33755,1.668928, 5.413754 ,0
41.52286,1.490948,73.7268,110.365,-16.36045,1.490948, 38.13477 ,0
28.76766,1.542313,65.78622,155.5369,-28.67236,1.542313, 1.7593 ,0
33.51391,1.452069,85.00608,98.45299,-1.990397,1.452069, 33.42323 ,0
42.88902,1.477476,76.53302,19.31629,41.59854,1.477476, 10.33665 ,1
45.66739,1.453411,84.24104,129.6591,-31.53224,1.453411, 33.00175 ,0
43.17986,1.491048,73.70776,28.23288,39.62877,1.491048, 17.08324 ,0
37.64462,1.48503,74.89659,19.09919,36.90697,1.48503, 7.265526 ,0
16.72682,1.641653,55.02014,35.27069,16.60223,1.641653, 1.207138 ,0
46.33596,1.462442,80.58456,74.17675,10.19002,1.462442, 45.17794 ,0
45.24287,1.458397,82.01371,54.78865,23.61951,1.458397, 38.56047 ,0
9.2754,1.685952,51.08051,73.07761,1.754461,1.685952, 8.950558 ,0
33.62621,1.513555,69.85902,28.79264,31.35694,1.513555, 12.0488 ,0
40.56653,1.488285,74.24283,164.1259,-40.51231,1.488285, 1.476936 ,0
10.81422,1.452186,95.0647,118.1443,-7.108357,1.452186, 8.019337 ,0
45.12006,1.464571,79.9126,143.8828,-37.56602,1.464571, 24.94934 ,0
46.96672,1.467945,78.9305,113.5835,-18.4627,1.467945, 43.16071 ,1
27.68007,1.515623,69.54049,53.54504,16.9536,1.515623, 21.82807 ,0
17.89106,1.480192,75.92316,127.6931,-9.413766,1.480192, 15.142 ,0
35.25423,1.49117,73.68456,76.73746,6.119469,1.49117, 34.68702 ,0
28.3492,1.546276,65.27489,127.183,-18.3041,1.546276, 21.59274 ,0
33.07916,1.495591,72.86364,120.2766,-20.19735,1.495591, 26.15456 ,0
38.03426,1.456806,82.65116,150.8233,-33.1973,1.456806, 18.50465 ,0
45.37599,1.465543,79.62029,139.1611,-35.35735,1.465543, 28.4023 ,0
12.78176,1.609949,58.09534,42.36575,9.936998,1.609949, 7.876389 ,0
47.47359,1.457425,82.39687,104.4903,-12.61648,1.457425, 45.74322 ,0
34.19733,1.511242,70.22113,153.2171,-32.71011,1.511242, 9.860138 ,0
23.93281,1.526232,67.97528,35.88774,21.56976,1.526232, 10.2565 ,0
43.78313,1.46851,78.77422,104.3888,-9.118004,1.46851, 42.79799 ,0
15.66908,1.84708,38.88244,128.6315,-15.51305,1.84708, 1.20575 ,0
41.3818,1.475567,76.9782,141.424,-34.25066,1.475567, 23.1769 ,0
29.46161,1.44839,88.4548,48.56697,17.69483,1.44839, 23.51131 ,0
33.96658,1.462864,80.44775,39.08815,27.54449,1.462864, 19.82144 ,0
50.51923,1.473063,77.58616,45.71752,35.28774,1.473063, 36.12199 ,1
30.57235,1.453868,84.00236,13.71576,29.6248,1.453868, 7.411194 ,0
20.98282,1.590728,60.09558,86.45045,4.60481,1.590728, 20.40941 ,0
17.43501,1.610937,57.99553,115.778,-9.803376,1.610937, 14.32754 ,0
52.4395,1.478337,76.33687,92.61791,0.7751952,1.478337, 52.41293 ,0
17.47752,1.448912,92.36332,67.35366,3.919858,1.448912, 16.97053 ,0
36.19918,1.485226,74.85643,26.48079,33.04348,1.485226, 14.70725 ,0
41.5593,1.495716,72.84085,110.3919,-14.94679,1.495716, 38.7496 ,0
18.22178,1.462925,80.42817,11.09125,18.07747,1.462925, 1.760269 ,1
38.27681,1.472501,77.72677,109.8761,-14.30758,1.472501, 35.47166 ,1
30.24617,1.530284,67.40478,150.93,-28.52317,1.530284, 9.945732 ,0
40.0641,1.501916,71.7511,38.2052,33.54173,1.501916, 21.85931 ,0
30.42514,1.45199,85.05538,43.94437,21.52016,1.45199, 21.45842 ,0
34.70196,1.520247,68.84477,145.3583,-31.10293,1.520247, 15.31413 ,0
35.97335,1.458453,81.99206,82.09844,4.643234,1.458453, 35.6426 ,0
25.08531,1.551075,64.66862,151.4016,-24.23433,1.551075, 6.289997 ,0
39.42122,1.461289,80.96895,81.28091,8.171046,1.461289, 38.5374 ,0
10.92405,1.465847,79.53063,16.09015,10.44467,1.465847, 2.845188 ,1
6.813009,1.463008,80.40149,14.09986,6.498716,1.463008, 1.429474 ,1
49.91642,1.477495,76.52853,57.0717,28.67517,1.477495, 40.83137 ,1
34.47624,1.497694,72.48598,153.1989,-32.1601,1.497694, 12.33271 ,0
21.77747,1.497812,72.46507,121.3081,-12.69647,1.497812, 17.62993 ,0
42.90693,1.454536,83.66991,148.757,-36.85373,1.454536, 21.92468 ,0
32.23308,1.512375,70.04294,94.13968,-0.352262,1.512375, 32.19566 ,0
50.08247,1.486289,74.64052,33.16656,44.48254,1.486289, 22.96405 ,0
29.3113,1.455569,83.18716,8.185781,29.20675,1.455569, 1.99987 ,0
35.13596,1.454493,83.69069,167.5804,-34.49322,1.454493, 6.5298 ,0
59.81774,1.472574,77.70841,97.94875,-9.619462,1.472574, 59.02084 ,0
23.69621,1.510126,70.39823,151.4444,-21.63798,1.510126, 9.54084 ,0
53.24699,1.46642,79.3634,132.1027,-36.17673,1.46642, 39.04275 ,0
42.79217,1.460082,81.38967,154.3331,-38.41896,1.460082, 18.78888 ,0
54.09383,1.46761,79.02394,154.2095,-49.55394,1.46761, 21.64246 ,0
59.12628,1.468796,78.69584,99.89716,-12.0497,1.468796, 57.86678 ,0
45.36909,1.473631,77.44571,114.803,-16.17119,1.473631, 42.36361 ,0
21.70594,1.573426,62.00619,151.7339,-21.6095,1.573426, 1.30452 ,0
55.74809,1.469502,78.5052,77.31126,14.14382,1.469502, 53.90401 ,0
35.58217,1.490457,73.82073,119.4216,-19.98629,1.490457, 29.40098 ,0
26.93183,1.455853,83.06043,24.87304,24.58872,1.455853, 10.89031 ,1
21.30663,1.44801,89.75327,1.280389,21.25189,1.44801, 0.4825935 ,0
25.68413,1.451488,85.37646,75.80677,7.872709,1.451488, 24.40467 ,0
52.78097,1.476575,76.74117,110.3095,-22.34257,1.476575, 47.79603 ,0
38.64876,1.472578,77.70746,56.13235,22.95383,1.472578, 31.05929 ,0
23.57635,1.520035,68.87616,152.5163,-22.48821,1.520035, 6.914787 ,0
56.63762,1.467484,79.05934,102.0109,-13.50434,1.467484, 54.98453 ,0
19.9057,1.506903,70.91827,122.1392,-12.34986,1.506903, 15.53857 ,0
37.57528,1.505542,71.14201,103.0128,-8.684473,1.505542, 36.5269 ,0
48.38614,1.481946,75.54272,72.0203,17.94244,1.481946, 44.91204 ,0
34.71461,1.50705,70.89435,138.6662,-27.84386,1.50705, 20.67734 ,0
41.73473,1.471096,78.08501,123.101,-21.04342,1.471096, 36.01108 ,0
41.08321,1.456592,82.7413,104.3767,-8.754927,1.456592, 40.11309 ,0
17.08184,1.615366,57.55161,147.1364,-16.94379,1.615366, 1.444908 ,0
10.93146,1.574701,61.86139,75.76102,2.963006,1.574701, 10.40373 ,0
17.88012,1.456995,82.57236,88.27509,1.775951,1.456995, 17.73194 ,1
12.42342,1.450018,93.51612,15.24395,11.77208,1.450018, 3.69553 ,0
55.00982,1.473654,77.44006,68.3221,17.68653,1.473654, 52.06818 ,0
24.3621,1.551542,64.61031,153.6209,-24.10947,1.551542, 3.136547 ,0
24.97625,1.469951,78.38523,106.8072,-8.734678,1.469951, 23.3529 ,0
35.67114,1.451952,85.07848,155.0766,-32.89615,1.451952, 13.71733 ,0
27.38253,1.524449,68.23087,39.93003,22.10869,1.524449, 16.08368 ,0
20.89754,1.473919,77.37502,29.31067,17.89188,1.473919, 10.69652 ,0
42.12626,1.471127,78.07703,14.89887,41.66442,1.471127, 6.044357 ,0
23.71071,1.459578,81.57184,160.8227,-22.22293,1.459578, 8.136883 ,1
48.74992,1.460752,81.15382,149.1547,-41.54856,1.460752, 25.45855 ,0
52.09076,1.466794,79.25561,121.9566,-29.68165,1.466794, 42.78195 ,0
13.56664,1.504777,71.269,20.7811,13.36576,1.504777, 1.773682 ,0
38.57407,1.457211,82.48362,91.97256,-0.3317119,1.457211, 38.5451 ,0
56.39721,1.466635,79.30111,65.57969,23.84904,1.466635, 51.0854 ,0
24.97883,1.538961,66.22683,69.23801,10.17402,1.538961, 22.761 ,0
21.07141,1.469869,78.40702,105.4717,-2.276823,1.469869, 20.8964 ,0
13.32971,1.575639,61.75523,151.3893,-13.163,1.575639, 1.390678 ,0
52.22276,1.473867,77.38788,156.6878,-48.67117,1.473867, 18.87223 ,0
48.11918,1.476136,76.84395,113.9467,-21.67415,1.476136, 42.93609 ,0
44.27277,1.467548,79.04147,166.0646,-43.64061,1.467548, 7.30904 ,1
38.92831,1.476617,76.7315,95.88236,-0.30739,1.476617, 38.89909 ,0
43.15743,1.491309,73.65814,148.6067,-37.69537,1.491309, 20.96185 ,0
32.90269,1.489995,73.9098,118.7543,-17.12487,1.489995, 28.05541 ,0
21.3614,1.516403,69.42152,97.77576,-2.313667,1.516403, 21.18153 ,0
33.79203,1.506507,70.9832,76.13584,8.281053,1.506507, 32.72699 ,0
29.68439,1.523074,68.4299,156.8279,-29.21442,1.523074, 5.035976 ,0
17.65726,1.508858,70.60125,149.6585,-15.58161,1.508858, 8.167957 ,0
47.62715,1.470776,78.1684,17.29708,46.39671,1.470776, 10.65492 ,1
31.41784,1.486946,74.50844,90.80415,-4.51241,1.486946, 31.05653 ,0
21.9071,1.455353,83.28533,123.3403,-12.45305,1.455353, 17.96454 ,1
10.03079,1.514299,69.74375,146.6174,-7.765517,1.514299, 6.166065 ,0
36.97329,1.475975,76.88188,16.24023,36.49656,1.475975, 5.731243 ,0
33.74527,1.457068,82.54255,158.316,-31.06169,1.457068, 13.10695 ,0
31.81741,1.458307,82.04842,52.11303,17.66738,1.458307, 26.4213 ,0
21.27289,1.47467,77.19264,51.2071,11.61452,1.47467, 17.76131 ,0
36.87232,1.457225,82.47793,60.7477,16.65499,1.457225, 32.8642 ,0
42.53893,1.471211,78.05542,121.2233,-22.80153,1.471211, 35.88156 ,1
23.51145,1.495784,72.82858,162.3189,-23.41909,1.495784, 1.448154 ,0
6.456511,1.742204,46.51511,48.13529,4.961346,1.742204, 3.746506 ,0
48.17591,1.45699,82.57472,84.13094,8.852016,1.45699, 47.33326 ,0
22.14815,1.448204,91.11515,37.38059,16.80445,1.448204, 14.35457 ,0
3.513163,1.590996,60.06686,150.0356,-3.043083,1.590996, 0.7420883 ,1
21.13982,1.448577,88.11935,102.1861,-6.247874,1.448577, 20.14342 ,0
49.97237,1.462528,80.55647,113.8419,-23.85383,1.462528, 43.88728 ,0
37.4595,1.508664,70.63244,110.2655,-9.912162,1.508664, 36.09276 ,0
24.13147,1.522784,68.47216,43.08763,18.74402,1.522784, 15.12186 ,0
53.47923,1.474912,77.13448,138.4521,-40.29794,1.474912, 35.12733 ,0
28.18191,1.481446,75.6501,134.2513,-21.11654,1.481446, 18.60421 ,0
23.78227,1.4939,73.17297,78.85617,8.524296,1.4939, 22.15177 ,0
30.7656,1.45581,83.0798,67.22177,8.958924,1.45581, 29.39626 ,0
41.89378,1.500286,72.03147,83.22702,7.097745,1.500286, 41.26088 ,0
49.34876,1.476026,76.86982,83.73769,2.462873,1.476026, 49.26516 ,0
32.76011,1.482193,75.49007,123.1994,-16.15122,1.482193, 28.46341 ,0
50.29419,1.462361,80.61108,97.98412,-9.874257,1.462361, 49.29367 ,0
25.54936,1.546706,65.22002,54.21859,16.09312,1.546706, 19.78354 ,0
40.07087,1.484364,75.03381,137.9257,-29.60047,1.484364, 26.96819 ,0
7.633089,1.457546,82.34803,48.77667,4.375937,1.457546, 6.082005 ,1
16.50921,1.508286,70.69342,69.50719,4.79093,1.508286, 15.72661 ,0
32.19258,1.459182,81.71723,79.82144,4.613779,1.459182, 31.82681 ,1
38.25721,1.501892,71.75533,82.5865,2.883224,1.501892, 38.11883 ,0
19.59786,1.46586,79.5267,124.0747,-8.811513,1.46586, 17.44376 ,0
42.55951,1.495401,72.89804,65.90456,17.44356,1.495401, 38.79172 ,0
37.07802,1.468939,78.65705,97.70625,-3.442628,1.468939, 36.88862 ,0
49.93481,1.469701,78.45185,70.70797,18.18137,1.469701, 46.48401 ,0
24.94667,1.529118,67.5676,40.44111,19.76933,1.529118, 15.13842 ,0
36.01366,1.4503,86.24688,91.71782,-3.738944,1.4503, 35.78968 ,0
49.52987,1.469096,78.61456,126.9111,-27.90836,1.469096, 40.89221 ,0
41.20671,1.465299,79.6931,155.5408,-38.15639,1.465299, 15.48987 ,1
17.86613,1.486562,74.58542,164.5811,-17.80367,1.486562, 0.1343307 ,0
12.80671,1.453684,95.90269,71.96189,6.206438,1.453684, 11.1076 ,0
28.56983,1.500651,71.96824,150.7594,-26.65102,1.500651, 10.18364 ,0
43.89931,1.472684,77.68064,50.64169,26.02443,1.472684, 35.32293 ,0
40.28728,1.502021,71.73328,63.32438,17.87213,1.502021, 36.07486 ,0
12.88728,1.51603,69.47829,97.24717,-3.046164,1.51603, 12.42998 ,0
44.44585,1.453809,84.03253,35.9665,37.01554,1.453809, 24.55952 ,0
35.08603,1.489535,73.99858,121.9501,-16.4056,1.489535, 30.9785 ,0
30.33039,1.52475,68.18759,86.32884,4.502748,1.52475, 29.95552 ,0
44.34386,1.472217,77.79845,12.26288,44.30882,1.472217, 0.9690819 ,0
17.84273,1.448025,90.38566,109.1312,-4.719723,1.448025, 17.14615 ,0
29.19452,1.45003,86.47372,50.8638,18.12679,1.45003, 22.83938 ,0
34.3326,1.470406,78.26502,13.18847,34.06953,1.470406, 3.978947 ,1
36.95157,1.491952,73.53641,81.23599,2.252253,1.491952, 36.85268 ,0
27.06946,1.503759,71.43913,19.98439,26.7746,1.503759, 3.689934 ,0
15.71459,1.448363,91.49052,62.22251,10.37479,1.448363, 11.71385 ,0
43.00741,1.48435,75.03664,23.11954,40.98172,1.48435, 12.95889 ,0
36.1566,1.488555,74.18976,111.4817,-13.68931,1.488555, 33.43182 ,0
50.28462,1.484403,75.02578,18.00134,49.54478,1.484403, 8.46487 ,0
34.08374,1.471852,77.89092,122.5857,-16.72091,1.471852, 29.66389 ,0
29.73225,1.537169,66.46553,26.5436,28.95851,1.537169, 6.561108 ,0
30.96482,1.518253,69.14204,23.81114,30.43736,1.518253, 5.484711 ,0
3.418939,1.670426,52.42094,65.66681,0.3307304,1.670426, 2.964699 ,1
47.8364,1.472586,77.70536,14.23008,47.41497,1.472586, 6.1623 ,1
52.33083,1.468478,78.78302,89.77145,0.1434872,1.468478, 52.31003 ,0
13.27864,1.451678,85.25247,104.3838,-7.188616,1.451678, 11.06973 ,0
38.27124,1.481227,75.69741,130.3042,-25.05673,1.481227, 28.89039 ,0
35.75498,1.492518,73.42989,87.75125,-2.462715,1.492518, 35.63882 ,0
42.21172,1.472785,77.65553,45.46479,31.35926,1.472785, 28.21803 ,0
38.32835,1.472416,77.74804,65.50939,13.95299,1.472416, 35.66803 ,0
55.66367,1.478333,76.33772,119.5141,-28.53009,1.478333, 47.77335 ,1
49.22754,1.466279,79.40419,159.3518,-46.57592,1.466279, 15.87086 ,0
41.69192,1.470587,78.21764,16.50091,40.93688,1.470587, 7.760494 ,0
36.3656,1.461703,80.82932,49.34239,25.30775,1.461703, 26.07371 ,0
25.11334,1.455579,83.18313,151.2927,-21.72683,1.455579, 12.51023 ,1
52.78533,1.471121,78.07874,113.9534,-24.85895,1.471121, 46.54202 ,0
36.64853,1.45469,83.59547,171.0348,-36.37586,1.45469, 4.218464 ,0
22.68496,1.448013,89.72182,35.20214,17.12497,1.448013, 14.80696 ,0
26.8283,1.563896,63.11152,153.1115,-26.78267,1.563896, 0.02009201 ,0
29.58454,1.496573,72.68638,17.59572,29.51311,1.496573, 1.407791 ,0
37.78244,1.470644,78.20274,95.30338,-0.02013026,1.470644, 37.7538 ,0
47.29776,1.482778,75.36575,135.1112,-33.35361,1.482778, 33.50249 ,0
42.40525,1.458814,81.85499,41.68337,32.56287,1.458814, 27.12447 ,0
7.267305,1.918163,34.15369,100.8171,-2.878405,1.918163, 6.391335 ,0
29.32795,1.531651,67.21539,92.50986,2.457672,1.531651, 29.18463 ,0
42.2111,1.497504,72.51984,91.87178,-4.694682,1.497504, 41.92248 ,0
18.85844,1.623693,56.73134,77.04825,1.733498,1.623693, 18.70827 ,0
39.20314,1.486016,74.6956,24.7917,36.5715,1.486016, 14.04294 ,0
31.34718,1.482606,75.40218,150.9897,-28.38878,1.482606, 13.21078 ,0
48.17973,1.482071,75.51611,29.70998,43.6282,1.482071, 20.38799 ,0
27.26469,1.451042,85.6827,77.06371,10.036,1.451042, 25.30882 ,0
44.11397,1.474989,77.11602,58.37162,23.10921,1.474989, 37.54772 ,1
32.7212,1.44807,89.34888,12.3656,32.09312,1.44807, 6.213818 ,0
57.43795,1.47431,77.27989,45.25224,41.21286,1.47431, 39.98056 ,0
47.37957,1.472492,77.72906,30.53621,41.96616,1.472492, 21.94303 ,1
42.35282,1.473403,77.50204,60.74767,20.05318,1.473403, 37.27546 ,1
63.16947,1.470787,78.16546,114.3411,-28.4104,1.470787, 56.40095 ,0
30.00764,1.44904,87.47645,160.4934,-28.10129,1.44904, 10.4248 ,0
48.77416,1.476896,76.66665,156.1258,-46.1992,1.476896, 15.56827 ,0
42.48388,1.462303,80.63007,17.57268,40.7965,1.462303, 11.76382 ,0
44.81858,1.464348,79.9811,101.3921,-12.36473,1.464348, 43.05432 ,0
43.1442,1.455626,83.16219,33.93849,35.53157,1.455626, 24.4297 ,0
44.62519,1.485107,74.88078,146.5423,-37.98519,1.485107, 23.37364 ,0
43.64248,1.492478,73.43755,149.6358,-39.84112,1.492478, 17.75172 ,0
30.62545,1.537532,66.41696,108.519,-8.538689,1.537532, 29.37082 ,0
45.44384,1.466138,79.4453,103.2524,-11.80863,1.466138, 43.85828 ,0
20.44405,1.486192,74.66007,126.5701,-10.22763,1.486192, 17.63933 ,0
58.69533,1.466349,79.38378,63.25153,27.15978,1.466349, 52.01287 ,0
44.64143,1.486505,74.59691,29.91186,39.69471,1.486505, 20.37099 ,0
54.39303,1.476016,76.87225,87.4853,4.115564,1.476016, 54.21702 ,0
46.52284,1.46261,80.52976,142.1903,-36.23774,1.46261, 29.13865 ,0
22.15246,1.475266,77.04995,104.4227,-3.162621,1.475266, 21.87585 ,0
31.1778,1.50665,70.9597,99.43276,-9.429606,1.50665, 29.67941 ,0
22.39258,1.506407,70.9995,125.1204,-15.29729,1.506407, 16.28346 ,0
32.03394,1.454578,83.64943,43.6065,22.4763,1.454578, 22.77879 ,0
35.19444,1.458137,82.11456,130.3057,-24.26645,1.458137, 25.4492 ,0
20.67925,1.450915,85.77391,129.595,-12.70145,1.450915, 16.25421 ,0
55.19212,1.463889,80.12292,41.50633,41.89279,1.463889, 35.90294 ,0
7.658444,1.871889,37.19873,93.07051,-2.853222,1.871889, 6.856159 ,0
27.23998,1.448047,90.53319,141.5855,-22.25627,1.448047, 15.639 ,0
28.62559,1.510508,70.33742,97.35314,-1.367615,1.510508, 28.55297 ,0
56.0754,1.47365,77.44107,150.1581,-49.7856,1.47365, 25.76185 ,0
52.46473,1.479582,76.05785,117.6528,-27.04582,1.479582, 44.93197 ,0
34.32674,1.449444,87.0256,87.84671,3.917361,1.449444, 34.07167 ,0
31.83706,1.451218,85.55963,121.8344,-16.40305,1.451218, 27.24761 ,0
32.38336,1.460104,81.38206,48.17763,20.83505,1.460104, 24.74774 ,0
52.08032,1.457546,82.34814,33.51778,44.97606,1.457546, 26.2181 ,0
22.31707,1.470809,78.15954,110.3712,-4.03613,1.470809, 21.89973 ,0
40.77547,1.489698,73.96703,26.37704,37.85663,1.489698, 15.07631 ,0
16.26924,1.448255,88.75146,7.288334,16.00197,1.448255, 2.554913 ,0
24.1492,1.472069,77.83571,32.72688,21.65623,1.472069, 10.58418 ,0
29.23246,1.5302,67.41658,36.30245,26.28084,1.5302, 12.70877 ,0
52.66986,1.461994,80.73203,43.36922,38.80163,1.461994, 35.58667 ,0
19.41785,1.463365,80.28776,16.27891,18.62738,1.463365, 5.285091 ,1
14.80728,1.650311,54.22092,88.94029,-1.337729,1.650311, 14.65409 ,0
19.74516,1.44825,91.23761,8.812492,19.40994,1.44825, 3.320904 ,0
49.186,1.488155,74.26836,128.9745,-34.32862,1.488155, 35.19367 ,0
42.89436,1.478893,76.21152,118.3283,-22.21438,1.478893, 36.66416 ,0
10.98031,1.711446,48.95972,52.60289,9.186688,1.711446, 5.765675 ,0
58.36467,1.471478,77.98686,107.1275,-19.43501,1.471478, 55.01408 ,0
31.34897,1.45295,84.49213,12.97395,30.50165,1.45295, 7.091988 ,0
10.39571,1.762026,44.99664,114.3471,-3.186188,1.762026, 9.737263 ,0
3.667829,1.985981,29.87785,119.8719,-3.08049,1.985981, 0.1393967 ,0
16.17763,1.673663,52.13823,96.35172,-3.766618,1.673663, 15.64375 ,0
47.45221,1.468536,78.7672,152.666,-42.7826,1.468536, 20.47448 ,1
52.2727,1.480229,75.91506,94.04302,-0.3568811,1.480229, 52.25052 ,0
21.29226,1.448306,91.36762,112.9897,-6.950198,1.448306, 20.0738 ,0
55.26348,1.466197,79.42818,137.3357,-39.38928,1.466197, 38.73484 ,0
32.75039,1.509492,70.4994,81.96044,7.689469,1.509492, 31.79907 ,0
21.5622,1.615608,57.52756,74.17574,9.505569,1.615608, 19.28633 ,0
27.771,1.457771,82.25832,118.871,-13.72784,1.457771, 24.09667 ,1
52.19414,1.462997,80.40485,118.8838,-25.8811,1.462997, 45.30184 ,0
49.99674,1.476789,76.69157,20.15698,48.47572,1.476789, 12.14899 ,0
18.32827,1.554032,64.30165,90.20063,-3.811743,1.554032, 17.86004 ,0
40.70942,1.503725,71.44501,18.55684,40.68126,1.503725, 0.176918 ,0
25.68778,1.560611,63.50239,55.28453,17.1783,1.560611, 19.03504 ,0
54.71374,1.47106,78.09444,91.30914,2.390295,1.47106, 54.6417 ,0
36.80732,1.481869,75.55914,146.3994,-31.76835,1.481869, 18.52984 ,0
34.4379,1.479688,76.03436,151.9738,-30.89247,1.479688, 15.14709 ,0
16.19825,1.614495,57.63845,49.89021,10.29771,1.614495, 12.39894 ,0
43.80792,1.482569,75.40995,139.0819,-33.32878,1.482569, 28.3924 ,0
14.44015,1.507221,70.86635,72.21387,6.257281,1.507221, 12.92644 ,0
16.28355,1.557966,63.82093,105.7536,-4.446305,1.557966, 15.58708 ,0
21.26998,1.457884,82.21371,133.7375,-12.75506,1.457884, 16.95863 ,0
18.81192,1.454906,96.50715,61.66895,11.94255,1.454906, 14.46192 ,0
5.082936,1.526648,67.91621,102.6344,-2.403224,1.526648, 4.210712 ,1
46.93609,1.472335,77.76848,26.30923,42.61376,1.472335, 19.61878 ,1
15.91429,1.710815,49.01117,95.15707,-4.763799,1.710815, 15.08788 ,0
49.93725,1.469969,78.38046,71.68198,18.36888,1.469969, 46.41285 ,0
16.80177,1.499065,72.24421,107.0169,-8.638377,1.499065, 14.33286 ,0
41.2445,1.492547,73.42463,144.4438,-34.30118,1.492547, 22.8541 ,0
48.85255,1.471104,78.08305,150.416,-42.74665,1.471104, 23.60364 ,0
16.85503,1.5592,63.67189,99.64874,0.8974556,1.5592, 16.75874 ,0
58.49354,1.469517,78.50114,67.6892,22.75862,1.469517, 53.86446 ,0
43.44478,1.457513,82.36124,9.61971,43.18184,1.457513, 4.544609 ,0
40.92997,1.460847,81.12071,104.553,-10.80227,1.460847, 39.45174 ,0
23.60023,1.489801,73.94702,163.9033,-23.54744,1.489801, 0.5190048 ,0
